,Unnamed: 0,raw_row_number,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,subject_race,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,vehicle_registration_state,notes,raw_verbal_warning_issued,raw_written_warning_issued,raw_traffic_citation_issued,raw_misd_state_citation_issued,raw_suspect_ethnicity,raw_driver_searched,raw_passenger_searched,raw_search_consent,raw_search_arrest,raw_search_warrant,raw_search_inventory,raw_search_plain_view,geometry,source,DAY_WEEK,CITY,RAIL,MAN_COLL,WEATHER1,HARM_EV,MINUTE,WEATHER2,HOSP_HR,WEATHER,PEDS,ARR_HOUR,STATE,CF2,TWAY_ID,TWAY_ID2,PERSONS,CF3,WRK_ZONE,FATALS,NOT_MIN,ROUTE,DRUNK_DR,REL_ROAD,SCH_BUS,COUNTY,YEAR,MONTH,ST_CASE,CF1,NOT_HOUR,HOUR,MILEPT,LGT_COND,VE_TOTAL,SP_JUR,HOSP_MN,VE_FORMS,NHS,ARR_MIN,DAY,cluster_label
545,545,,,,,36.09408889,-86.75851944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,1.0,42.0,14.0,0.0,5.0,1.0,0.0,5.0,47.0,0.0,SIDCO DR,,1.0,0.0,0.0,1.0,14.0,6.0,0.0,4.0,0.0,37.0,2017.0,12.0,470960.0,0.0,5.0,5.0,14.0,3.0,1.0,0.0,38.0,1.0,0.0,21.0,31.0,0
546,546,,,,,36.20658056,-86.76835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,0.0,1.0,8.0,18.0,0.0,19.0,1.0,1.0,19.0,47.0,0.0,US-31W/41 SR-11 DICKERSON PK,,1.0,0.0,0.0,1.0,24.0,2.0,0.0,1.0,0.0,37.0,2018.0,1.0,470007.0,0.0,19.0,19.0,150.0,3.0,1.0,0.0,51.0,1.0,1.0,30.0,3.0,1
547,547,,,,,36.03911111,-86.64821111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,0.0,1.0,8.0,42.0,0.0,88.0,1.0,1.0,19.0,47.0,0.0,I-24,,1.0,0.0,0.0,1.0,42.0,1.0,0.0,1.0,0.0,37.0,2018.0,1.0,470035.0,0.0,18.0,18.0,247.0,2.0,1.0,0.0,88.0,1.0,1.0,2.0,13.0,0
548,548,,,,,36.13243056,-86.71918889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,0.0,1.0,8.0,12.0,0.0,18.0,1.0,1.0,18.0,47.0,0.0,US-41/70S SR-1 MURFREESBORO RD,,2.0,0.0,0.0,1.0,14.0,2.0,0.0,1.0,0.0,37.0,2018.0,1.0,470063.0,0.0,18.0,18.0,216.0,3.0,1.0,0.0,54.0,1.0,1.0,22.0,18.0,0
549,549,,,,,36.16758889,-86.77586111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,0.0,1.0,5.0,0.0,0.0,15.0,1.0,0.0,15.0,47.0,0.0,WOODLAND ST,,2.0,0.0,1.0,1.0,59.0,6.0,0.0,1.0,0.0,37.0,2018.0,2.0,470100.0,3.0,14.0,15.0,15.0,1.0,1.0,0.0,35.0,1.0,0.0,11.0,26.0,1
550,550,,,,,36.07533056,-86.63945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,1.0,1.0,12.0,0.0,4.0,1.0,0.0,4.0,47.0,0.0,US-41/70S SR-1 MURFREESBORO RD,,5.0,0.0,0.0,1.0,12.0,2.0,0.0,4.0,0.0,37.0,2018.0,1.0,470111.0,0.0,4.0,4.0,278.0,3.0,1.0,0.0,59.0,1.0,1.0,19.0,21.0,0
551,551,,,,,36.19676944,-86.96886944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,7.0,1.0,12.0,41.0,0.0,17.0,1.0,0.0,16.0,47.0,0.0,SR-251 RIVER RD PK,,2.0,0.0,0.0,1.0,41.0,3.0,0.0,1.0,0.0,37.0,2018.0,1.0,470112.0,0.0,16.0,16.0,10.0,1.0,2.0,0.0,32.0,2.0,0.0,55.0,31.0,3
552,552,,,,,36.22761944,-86.80533889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,2.0,1.0,12.0,59.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0,KNIGHT DR,,4.0,0.0,0.0,1.0,57.0,6.0,0.0,1.0,0.0,37.0,2018.0,3.0,470130.0,0.0,23.0,23.0,3.0,3.0,2.0,0.0,33.0,2.0,0.0,9.0,10.0,1
553,553,,,,,36.2376,-86.74058889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,2.0,2.0,12.0,45.0,0.0,16.0,2.0,0.0,15.0,47.0,0.0,SR-155 RAMP,,4.0,0.0,0.0,1.0,45.0,3.0,0.0,1.0,0.0,37.0,2018.0,3.0,470144.0,0.0,15.0,15.0,155.0,1.0,2.0,0.0,6.0,2.0,1.0,52.0,11.0,2
554,554,,,,,36.22186944,-86.74651944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,2.0,1.0,12.0,41.0,0.0,20.0,1.0,0.0,20.0,47.0,0.0,US-31E SR-6 ELLINGTON PKWY,,4.0,0.0,0.0,1.0,42.0,2.0,2.0,1.0,0.0,37.0,2018.0,3.0,470145.0,0.0,19.0,19.0,142.0,2.0,2.0,0.0,16.0,2.0,1.0,6.0,12.0,2
555,555,,,,,36.04548056,-86.65903889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,1.0,1.0,12.0,46.0,0.0,23.0,1.0,0.0,22.0,47.0,0.0,I-24,,2.0,0.0,2.0,1.0,43.0,1.0,0.0,1.0,0.0,37.0,2018.0,4.0,470165.0,3.0,22.0,22.0,239.0,3.0,2.0,0.0,34.0,2.0,1.0,57.0,2.0,0
556,556,,,,,36.27496944,-86.79735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,0.0,10.0,14.0,55.0,0.0,88.0,10.0,0.0,5.0,47.0,0.0,I-24 RAMP,,2.0,0.0,0.0,1.0,55.0,1.0,1.0,2.0,0.0,37.0,2018.0,4.0,470200.0,0.0,4.0,4.0,87.0,2.0,2.0,0.0,88.0,1.0,1.0,4.0,14.0,2
557,557,,,,,36.06466111,-86.68473889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,1.0,1.0,12.0,15.0,0.0,4.0,1.0,4.0,4.0,47.0,23.0,I-24,,2.0,27.0,0.0,1.0,20.0,1.0,0.0,1.0,0.0,37.0,2018.0,3.0,470218.0,19.0,4.0,4.0,219.0,2.0,2.0,0.0,56.0,2.0,1.0,29.0,31.0,0
558,558,,,,,36.13381111,-86.66368889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,2.0,1.0,12.0,33.0,0.0,21.0,1.0,0.0,20.0,47.0,0.0,SR-255 DONELSON PK,,3.0,0.0,0.0,1.0,33.0,3.0,2.0,1.0,0.0,37.0,2018.0,4.0,470222.0,0.0,20.0,20.0,87.0,3.0,3.0,0.0,4.0,3.0,1.0,39.0,7.0,4
559,559,,,,,36.04483889,-86.66283056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,0.0,1.0,8.0,17.0,0.0,23.0,1.0,1.0,22.0,47.0,0.0,SR-254 BELL RD,,1.0,0.0,0.0,1.0,17.0,3.0,0.0,1.0,0.0,37.0,2018.0,4.0,470259.0,0.0,22.0,22.0,146.0,3.0,1.0,0.0,6.0,1.0,1.0,26.0,2.0,0
560,560,,,,,36.17311944,-86.79203889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,2.0,1.0,12.0,26.0,0.0,17.0,1.0,0.0,16.0,47.0,0.0,JEFFERSON ST,,5.0,0.0,0.0,1.0,26.0,6.0,0.0,1.0,0.0,37.0,2018.0,3.0,470261.0,14.0,16.0,16.0,12.0,1.0,3.0,0.0,11.0,3.0,0.0,33.0,26.0,1
561,561,,,,,36.04488889,-86.66391111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,1.0,33.0,5.0,0.0,88.0,1.0,0.0,4.0,47.0,0.0,SR-254 BELL RD,,1.0,0.0,0.0,1.0,3.0,3.0,0.0,4.0,0.0,37.0,2018.0,5.0,470264.0,0.0,4.0,4.0,145.0,3.0,1.0,0.0,88.0,1.0,1.0,14.0,13.0,0
562,562,,,,,36.14396111,-86.72256944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,2.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0,ELM HILL PK,SPENCE LN,2.0,0.0,0.0,1.0,11.0,6.0,0.0,1.0,0.0,37.0,2018.0,5.0,470283.0,0.0,0.0,0.0,57.0,3.0,2.0,0.0,48.0,2.0,0.0,18.0,20.0,0
563,563,,,,,36.1385,-86.73133889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,1.0,1.0,12.0,23.0,0.0,17.0,1.0,0.0,17.0,47.0,0.0,US-41/70S SR-1 MURFREESBORO RD,,14.0,0.0,0.0,1.0,21.0,2.0,1.0,2.0,0.0,37.0,2018.0,6.0,470297.0,0.0,17.0,17.0,208.0,1.0,2.0,0.0,49.0,2.0,1.0,36.0,20.0,1
564,564,,,,,36.1217,-86.76318056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,0.0,1.0,24.0,9.0,0.0,88.0,1.0,0.0,23.0,47.0,0.0,I-440,,1.0,0.0,0.0,1.0,9.0,1.0,0.0,4.0,0.0,37.0,2018.0,5.0,470319.0,0.0,23.0,23.0,56.0,3.0,1.0,0.0,88.0,1.0,1.0,19.0,24.0,1
565,565,,,,,36.10715,-86.71953889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,99.0,1.0,12.0,30.0,0.0,99.0,1.0,0.0,19.0,47.0,0.0,I-24,,2.0,0.0,0.0,1.0,30.0,1.0,0.0,1.0,0.0,37.0,2018.0,6.0,470331.0,0.0,19.0,19.0,184.0,1.0,2.0,0.0,99.0,2.0,1.0,37.0,21.0,0
566,566,,,,,36.14148056,-86.66773056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,1.0,8.0,45.0,0.0,88.0,1.0,1.0,2.0,47.0,0.0,I-40,,1.0,0.0,0.0,1.0,45.0,1.0,0.0,1.0,0.0,37.0,2018.0,5.0,470334.0,0.0,2.0,2.0,250.0,3.0,1.0,0.0,88.0,1.0,1.0,55.0,1.0,4
567,567,,,,,36.18013056,-86.80765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,1.0,10.0,12.0,19.0,0.0,6.0,10.0,0.0,6.0,47.0,0.0,BUCHANAN ST,14TH AVE N,2.0,0.0,0.0,1.0,19.0,6.0,0.0,1.0,0.0,37.0,2018.0,2.0,470340.0,0.0,6.0,6.0,6.0,1.0,2.0,0.0,59.0,2.0,0.0,33.0,1.0,1
568,568,,,,,36.00223056,-87.02473889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,2.0,1.0,12.0,21.0,0.0,4.0,1.0,0.0,4.0,47.0,0.0,SR-96,,2.0,0.0,0.0,1.0,19.0,3.0,1.0,1.0,0.0,37.0,2018.0,5.0,470350.0,0.0,4.0,4.0,11.0,6.0,2.0,0.0,59.0,2.0,1.0,33.0,11.0,3
569,569,,,,,36.26123889,-86.71253056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,6.0,10.0,12.0,35.0,0.0,13.0,10.0,0.0,12.0,47.0,0.0,US-31E SR-6 GALLATIN PK,MAPLE ST,3.0,0.0,0.0,1.0,35.0,2.0,0.0,1.0,0.0,37.0,2018.0,5.0,470357.0,0.0,12.0,12.0,184.0,1.0,2.0,0.0,0.0,2.0,1.0,41.0,26.0,2
570,570,,,,,36.07983889,-86.7264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,0.0,1.0,8.0,24.0,0.0,5.0,1.0,1.0,5.0,47.0,0.0,US-31A/41A SR-11 NOLENSVILLE P,SR-255 HARDING PL,2.0,0.0,0.0,1.0,26.0,2.0,0.0,1.0,0.0,37.0,2018.0,3.0,470362.0,0.0,5.0,5.0,70.0,3.0,1.0,0.0,56.0,1.0,1.0,30.0,23.0,0
571,571,,,,,36.15275,-86.75511111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,0.0,1.0,44.0,25.0,0.0,10.0,1.0,0.0,10.0,47.0,0.0,I-40,,1.0,0.0,0.0,1.0,25.0,1.0,0.0,1.0,0.0,37.0,2018.0,5.0,470363.0,0.0,10.0,10.0,198.0,1.0,1.0,0.0,50.0,1.0,1.0,30.0,7.0,1
572,572,,,,,36.23058056,-86.76681111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,0.0,1.0,30.0,9.0,0.0,23.0,1.0,0.0,23.0,47.0,0.0,EWING DR,,1.0,0.0,0.0,1.0,9.0,6.0,1.0,4.0,0.0,37.0,2018.0,6.0,470389.0,0.0,23.0,23.0,27.0,3.0,1.0,0.0,34.0,1.0,0.0,15.0,28.0,2
573,573,,,,,36.20946111,-86.86546111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,0.0,10.0,39.0,3.0,0.0,18.0,10.0,0.0,18.0,47.0,0.0,CR-CATO RD,,2.0,0.0,0.0,2.0,3.0,4.0,0.0,4.0,0.0,37.0,2018.0,6.0,470423.0,0.0,18.0,18.0,3.0,1.0,1.0,0.0,19.0,1.0,0.0,11.0,9.0,1
574,574,,,,,36.1535,-86.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,0.0,1.0,8.0,11.0,0.0,23.0,1.0,1.0,23.0,47.0,0.0,US-431/70S SR-1 BROADWAY,,1.0,0.0,0.0,1.0,11.0,2.0,0.0,1.0,0.0,37.0,2018.0,6.0,470431.0,0.0,23.0,23.0,167.0,3.0,1.0,0.0,21.0,1.0,1.0,13.0,6.0,1
575,575,,,,,36.11326944,-86.86295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,6.0,10.0,12.0,53.0,0.0,11.0,10.0,0.0,11.0,47.0,0.0,US-70S SR-1 HARDING RD,JACKSON BLVD,4.0,0.0,0.0,1.0,53.0,2.0,0.0,1.0,0.0,37.0,2018.0,6.0,470433.0,0.0,10.0,10.0,120.0,1.0,2.0,0.0,23.0,2.0,1.0,0.0,28.0,3
576,576,,,,,36.15451944,-86.9513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,0.0,99.0,1.0,99.0,0.0,88.0,99.0,0.0,12.0,47.0,0.0,SR-251 RIVER ROAD PK,,1.0,0.0,0.0,1.0,49.0,3.0,0.0,4.0,0.0,37.0,2018.0,6.0,470441.0,0.0,11.0,99.0,44.0,9.0,1.0,0.0,88.0,1.0,0.0,23.0,28.0,3
577,577,,,,,36.19183889,-86.82825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,2.0,1760.0,0000000,0.0,1.0,8.0,40.0,0.0,4.0,1.0,1.0,3.0,47.0,0.0,US-41A SR-12 CLARKSVILLE PK,,1.0,0.0,0.0,1.0,38.0,2.0,0.0,1.0,0.0,37.0,2018.0,7.0,470472.0,0.0,3.0,3.0,36.0,3.0,1.0,0.0,1.0,1.0,1.0,45.0,9.0,1
578,578,,,,,36.15693889,-86.61803889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,1.0,1.0,12.0,5.0,0.0,21.0,1.0,0.0,21.0,47.0,0.0,CR-BELL RD,,8.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,37.0,2018.0,7.0,470481.0,0.0,21.0,21.0,63.0,3.0,3.0,0.0,32.0,3.0,0.0,14.0,13.0,4
579,579,,,,,36.15098056,-86.76886111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,0.0,1.0,8.0,37.0,0.0,1.0,1.0,1.0,1.0,47.0,0.0,US-31A/41 SR-1 LAFAYETTE ST,,1.0,0.0,0.0,1.0,33.0,2.0,1.0,1.0,0.0,37.0,2018.0,7.0,470499.0,0.0,1.0,1.0,185.0,2.0,1.0,0.0,51.0,1.0,1.0,35.0,11.0,1
580,580,,,,,36.13006944,-86.7732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,6.0,24.0,19.0,0.0,88.0,6.0,0.0,11.0,47.0,0.0,I-65,,1.0,0.0,0.0,1.0,19.0,1.0,0.0,4.0,0.0,37.0,2018.0,7.0,470511.0,0.0,11.0,11.0,69.0,1.0,1.0,0.0,88.0,1.0,1.0,32.0,22.0,1
581,581,,,,,36.1241,-86.7516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,0.0,1.0,8.0,45.0,0.0,88.0,1.0,1.0,7.0,47.0,0.0,I-440 RAMP,US-31A/41A SR-11 NOLENSVILLE P,1.0,0.0,0.0,1.0,44.0,1.0,0.0,1.0,0.0,37.0,2018.0,9.0,470519.0,0.0,7.0,7.0,104.0,1.0,1.0,0.0,88.0,1.0,1.0,46.0,8.0,1
582,582,,,,,36.08976111,-86.8297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,2.0,1.0,12.0,31.0,0.0,0.0,1.0,0.0,23.0,47.0,0.0,US-431 SR-106 HILLSBORO PK,,4.0,0.0,0.0,1.0,30.0,2.0,1.0,1.0,0.0,37.0,2018.0,7.0,470554.0,0.0,23.0,23.0,36.0,3.0,2.0,0.0,4.0,2.0,1.0,37.0,4.0,3
583,583,,,,,36.26296944,-86.6809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,1.0,5.0,56.0,0.0,18.0,1.0,0.0,17.0,47.0,0.0,SR-45 OLD HICKORY BLVD,,1.0,0.0,0.0,1.0,56.0,3.0,1.0,4.0,0.0,37.0,2018.0,7.0,470559.0,0.0,17.0,17.0,89.0,1.0,1.0,0.0,28.0,1.0,1.0,59.0,29.0,2
584,584,,,,,36.24513889,-86.78006944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,0.0,1.0,53.0,47.0,0.0,88.0,1.0,0.0,21.0,47.0,0.0,BRICK CHURCH PK,,1.0,0.0,0.0,1.0,45.0,6.0,1.0,5.0,0.0,37.0,2018.0,8.0,470567.0,0.0,21.0,21.0,27.0,2.0,1.0,0.0,88.0,1.0,0.0,50.0,4.0,2
585,585,,,,,36.13593056,-86.77628056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,2.0,1.0,12.0,32.0,0.0,22.0,1.0,0.0,22.0,47.0,0.0,RIDLEY BLVD,,3.0,0.0,0.0,1.0,32.0,6.0,1.0,1.0,0.0,37.0,2018.0,9.0,470591.0,14.0,22.0,22.0,2.0,3.0,3.0,0.0,50.0,2.0,0.0,35.0,20.0,1
586,586,,,,,36.13526944,-86.66348889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,2.0,1.0,12.0,48.0,0.0,6.0,1.0,0.0,5.0,47.0,0.0,SR-255 DONELSON PK,,2.0,0.0,0.0,1.0,45.0,3.0,1.0,1.0,0.0,37.0,2018.0,8.0,470609.0,0.0,5.0,5.0,87.0,3.0,2.0,0.0,28.0,2.0,1.0,59.0,28.0,4
587,587,,,,,36.16843889,-86.76001944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,6.0,1760.0,0000000,0.0,1.0,8.0,36.0,0.0,9.0,1.0,1.0,8.0,47.0,0.0,SHELBY AVE,,1.0,0.0,0.0,1.0,37.0,6.0,0.0,1.0,0.0,37.0,2018.0,9.0,470635.0,0.0,8.0,8.0,9.0,1.0,1.0,0.0,4.0,1.0,0.0,43.0,21.0,1
588,588,,,,,36.08688056,-86.69648056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,0.0,2.0,8.0,8.0,0.0,88.0,2.0,1.0,0.0,47.0,99.0,SR-255 HARDING PL,,1.0,99.0,0.0,1.0,8.0,3.0,0.0,1.0,0.0,37.0,2018.0,8.0,470647.0,99.0,0.0,0.0,45.0,3.0,1.0,0.0,88.0,1.0,1.0,22.0,18.0,0
589,589,,,,,36.20666944,-86.77843056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,10.0,8.0,9.0,0.0,1.0,10.0,1.0,1.0,47.0,0.0,US-431 SR-65 W TRINITY LN,,1.0,0.0,0.0,1.0,9.0,2.0,0.0,1.0,0.0,37.0,2018.0,9.0,470657.0,0.0,1.0,1.0,5.0,3.0,1.0,0.0,31.0,1.0,1.0,17.0,9.0,1
590,590,,,,,36.2652,-86.73761944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,2.0,30.0,33.0,0.0,7.0,2.0,0.0,6.0,47.0,0.0,I-65,,1.0,0.0,0.0,1.0,33.0,1.0,0.0,4.0,0.0,37.0,2018.0,9.0,470658.0,0.0,6.0,6.0,166.0,4.0,1.0,0.0,4.0,1.0,1.0,39.0,9.0,2
591,591,,,,,36.16948889,-86.77865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,1.0,33.0,37.0,0.0,6.0,1.0,1.0,0.0,47.0,0.0,1ST AVE,,1.0,0.0,0.0,1.0,44.0,6.0,0.0,4.0,0.0,37.0,2018.0,9.0,470673.0,20.0,0.0,0.0,8.0,3.0,1.0,0.0,6.0,1.0,0.0,52.0,16.0,1
592,592,,,,,36.04266944,-86.96011111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,0.0,1.0,32.0,99.0,0.0,4.0,1.0,0.0,3.0,47.0,0.0,SR-100,,1.0,0.0,0.0,1.0,17.0,3.0,1.0,4.0,0.0,37.0,2018.0,9.0,470676.0,0.0,3.0,99.0,55.0,3.0,1.0,0.0,1.0,1.0,1.0,24.0,19.0,3
593,593,,,,,36.19706111,-86.86676111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,99.0,1.0,99.0,52.0,0.0,20.0,1.0,0.0,19.0,47.0,0.0,SR-155 BRILEY PKWY,,1.0,0.0,0.0,1.0,48.0,3.0,0.0,1.0,0.0,37.0,2018.0,9.0,470686.0,0.0,19.0,19.0,239.0,3.0,1.0,0.0,28.0,1.0,1.0,58.0,30.0,1
594,594,,,,,36.16218056,-86.59983889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,5.0,1760.0,0000000,2.0,1.0,12.0,14.0,0.0,21.0,1.0,0.0,20.0,47.0,0.0,BELL RD,,3.0,0.0,0.0,1.0,16.0,6.0,1.0,1.0,0.0,37.0,2018.0,8.0,470692.0,0.0,20.0,20.0,79.0,2.0,2.0,0.0,0.0,2.0,0.0,23.0,9.0,4
595,595,,,,,36.27891111,-86.80146111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,10.0,14.0,38.0,0.0,88.0,10.0,0.0,1.0,47.0,0.0,I-24 RAMP,,2.0,0.0,0.0,1.0,35.0,1.0,1.0,2.0,0.0,37.0,2018.0,10.0,470696.0,0.0,1.0,1.0,84.0,3.0,2.0,0.0,88.0,1.0,1.0,47.0,16.0,2
596,596,,,,,36.11576944,-86.77321944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,1.0,1760.0,0000000,0.0,10.0,1.0,30.0,0.0,17.0,10.0,0.0,17.0,47.0,0.0,I-65,,1.0,0.0,0.0,1.0,30.0,1.0,0.0,1.0,0.0,37.0,2018.0,10.0,470697.0,0.0,17.0,17.0,59.0,5.0,1.0,0.0,56.0,1.0,1.0,39.0,14.0,1
597,597,,,,,36.15071111,-86.66656111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,4.0,1760.0,0000000,6.0,1.0,12.0,30.0,0.0,0.0,1.0,0.0,23.0,47.0,0.0,SR-255 DONELSON PK,ALLEN RD,2.0,0.0,0.0,1.0,30.0,3.0,0.0,1.0,0.0,37.0,2018.0,10.0,470698.0,0.0,23.0,23.0,98.0,3.0,2.0,0.0,8.0,2.0,1.0,35.0,17.0,4
598,598,,,,,36.27411111,-86.79731944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,1.0,7.0,12.0,0.0,20.0,1.0,0.0,20.0,47.0,0.0,I-24,,1.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0,0.0,37.0,2018.0,10.0,470705.0,0.0,20.0,20.0,87.0,3.0,1.0,0.0,45.0,1.0,1.0,20.0,2.0,2
599,599,,,,,36.20623889,-86.77303889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,0.0,1.0,8.0,0.0,0.0,19.0,1.0,1.0,19.0,47.0,0.0,US-431 SR-65 W TRINITY LN,,1.0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,0.0,37.0,2018.0,10.0,470711.0,0.0,19.0,19.0,2.0,3.0,1.0,0.0,20.0,1.0,1.0,10.0,6.0,1
600,600,,,,,36.06496944,-86.68506111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,7.0,1760.0,0000000,1.0,1.0,12.0,40.0,0.0,99.0,1.0,0.0,3.0,47.0,0.0,I-24,,3.0,0.0,0.0,1.0,40.0,1.0,0.0,1.0,0.0,37.0,2018.0,10.0,470712.0,0.0,3.0,3.0,219.0,2.0,3.0,0.0,99.0,3.0,1.0,46.0,6.0,0
601,601,,,,,36.19993056,-86.61898056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crash,3.0,1760.0,0000000,0.0,1.0,33.0,55.0,0.0,21.0,1.0,0.0,21.0,47.0,0.0,US-70 SR-24 LEBANON PK,,1.0,0.0,0.0,1.0,55.0,2.0,0.0,3.0,0.0,37.0,2018.0,8.0,470721.0,0.0,20.0,20.0,231.0,3.0,1.0,0.0,32.0,1.0,1.0,1.0,28.0,4
